Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Score_Diff
World Soccer Winning Eleven 7 International ,PS2 ,2003,Sports      ,Konami Digital Entertainmen,0.1,1.2,1.1,0.5,2.9,93.0,90  ,E   ,3   
NBA Live 2004                               ,PS2 ,2003,Sports      ,Electronic Arts            ,1.6,0.2,0,0.3,2,86.0,77.0,E   ,9.0 
NBA Street Vol. 2                           ,PS2 ,2003,Sports      ,Electronic Arts            ,1.7,0.2,0,0.1,1.9,90.0,88.0,E   ,2.0 
SSX 3                                       ,PS2 ,2003,Sports      ,Electronic Arts            ,0.9,0.5,0,0.2,1.7,93.0,91.0,E   ,2.0 
NCAA Football 2004                          ,PS2 ,2003,Sports      ,Electronic Arts            ,1.4,0.1,0,0.2,1.7,94.0,88.0,E   ,6.0 
Tiger Woods PGA Tour 2004                   ,PS2 ,2003,Sports      ,Electronic Arts            ,1.2,0.3,0,0.1,1.6,89.0,88.0,E   ,1.0 
Mario Golf: Toadstool Tour                  ,GC  ,2003,Sports      ,Nintendo                   ,1.1,0.1,0.2,0,1.5,81.0,80  ,E   ,1   
Tony Hawk's Underground                     ,XB  ,2003,Sports      ,Activision                 ,0.8,0.4,0,0.1,1.3,85.0,91.0,T   ,-6.0
Championship Manager 03/04                  ,PC  ,2003,Sports      ,Eidos Interactive          ,0,1.1,0,0.1,1.3,NA  ,NA  ,NA  ,NA  
Cabela's Dangerous Hunts                    ,PS2 ,2003,Sports      ,Zoo Digital Publishing     ,0.6,0.5,0,0.1,1.2,57.0,84.0,T   ,-27.
Madden NFL 2004                             ,XB  ,2003,Sports      ,Electronic Arts            ,1,0,0,0.1,1.1,92.0,83.0,E   ,9.0 
MVP Baseball 2003                           ,PS2 ,2003,Sports      ,Electronic Arts            ,0.5,0.4,0,0.1,1,81.0,89.0,E   ,-8.0
NCAA March Madness 2004                     ,PS2 ,2003,Sports      ,Electronic Arts            ,0.5,0.4,0,0.1,1,82.0,88.0,E   ,-6.0
Championship Manager 3                      ,PC  ,2003,Sports      ,Eidos Interactive          ,0,0.9,0,0.1,1,NA  ,NA  ,NA  ,NA  
NHL 2004                                    ,PS2 ,2003,Sports      ,Electronic Arts            ,0.5,0.4,0,0.1,1,85.0,76.0,E   ,9.0 
Hot Shots Golf Fore!                        ,PS2 ,2003,Sports      ,Sony Computer Entertainment,0.5,0.4,0,0.1,0.9,NA  ,NA  ,NA  ,NA  
Harry Potter: Quidditch World Cup           ,PS2 ,2003,Sports      ,Electronic Arts            ,0.4,0.3,0,0.1,0.9,68.0,66.0,E   ,2.0 
FIFA Soccer 2004                            ,XB  ,2003,Sports      ,Electronic Arts            ,0.2,0.5,0,0.1,0.8,82.0,82.0,E   ,0.0 
Cabela's Deer Hunt: 2004 Season             ,PS2 ,2003,Sports      ,Activision Value           ,0.4,0.3,0,0.1,0.8,NA  ,9   ,T   ,NA  
Tony Hawk's Underground                     ,GC  ,2003,Sports      ,Activision                 ,0.5,0.1,0,0,0.7,89.0,85.0,T   ,4.0 
NBA Street Vol. 2                           ,XB  ,2003,Sports      ,Electronic Arts            ,0.6,0,0,0,0.7,89.0,88.0,E   ,1.0 
MLB 2004                                    ,PS2 ,2003,Sports      ,Sony Computer Entertainment,0.3,0.2,0,0.1,0.7,61.0,79.0,E   ,-18.
Tiger Woods PGA Tour 2004                   ,XB  ,2003,Sports      ,Electronic Arts            ,0.5,0.1,0,0,0.6,89.0,82.0,E   ,7.0 
Tony Hawk's Underground                     ,GBA ,2003,Sports      ,Activision                 ,0.4,0.2,0,0,0.6,86.0,77.0,E   ,9.0 
Dead or Alive Xtreme Beach Volleyball       ,XB  ,2003,Sports      ,Microsoft Game Studios     ,0.4,0.1,0.1,0,0.6,73.0,78.0,M   ,-5.0
Backyard NBA Basketball                     ,PS2 ,2003,Sports      ,Atari                      ,0.3,0.2,0,0.1,0.6,NA  ,NA  ,NA  ,NA  
ESPN NFL Football                           ,PS2 ,2003,Sports      ,Sega                       ,0.3,0.2,0,0.1,0.6,91.0,85.0,E   ,6.0 
ESPN NBA Basketball                         ,PS2 ,2003,Sports      ,Sega                       ,0.3,0.2,0,0.1,0.5,89.0,84.0,E   ,5.0 
MLB SlugFest 20-04                          ,PS2 ,2003,Sports      ,Midway Games               ,0.3,0.2,0,0.1,0.5,78.0,83.0,E   ,-5.0
J-League Pro Soccer Club o Tsukurou! 3      ,PS2 ,2003,Sports      ,Sega                       ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Madden NFL 2004                             ,GC  ,2003,Sports      ,Electronic Arts            ,0.4,0.1,0,0,0.5,94.0,77.0,E   ,17.0
Jikkyou Powerful Pro Yakyuu 10              ,PS2 ,2003,Sports      ,Konami Digital Entertainmen,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
NBA Live 2004                               ,XB  ,2003,Sports      ,Electronic Arts            ,0.4,0,0,0,0.5,85.0,82.0,E   ,3.0 
Barbie Horse Adventures: Wild Horse Rescue  ,PS2 ,2003,Sports      ,Universal Interactive      ,0.2,0.2,0,0.1,0.5,NA  ,6.6 ,E   ,NA  
Top Spin                                    ,XB  ,2003,Sports      ,Microsoft Game Studios     ,0.4,0.1,0,0,0.5,89.0,82.0,E   ,7.0 
NCAA Football 2004                          ,XB  ,2003,Sports      ,Electronic Arts            ,0.4,0,0,0,0.4,88.0,88.0,E   ,0.0 
All-Star Baseball 2004                      ,PS2 ,2003,Sports      ,Acclaim Entertainment      ,0.2,0.2,0,0.1,0.4,78.0,75.0,E   ,3.0 
Big Strike Bowling                          ,PS  ,2003,Sports      ,Gotham Games               ,0.2,0.2,0,0,0.4,NA  ,NA  ,NA  ,NA  
NBA Jam                                     ,PS2 ,2003,Sports      ,Acclaim Entertainment      ,0.2,0.2,0,0.1,0.4,NA  ,NA  ,NA  ,NA  
NFL GameDay 2004                            ,PS2 ,2003,Sports      ,Sony Computer Entertainment,0.2,0.2,0,0.1,0.4,65.0,87.0,E   ,-22.
Harry Potter: Quidditch World Cup           ,GC  ,2003,Sports      ,Electronic Arts            ,0.3,0.1,0,0,0.4,68.0,85.0,E   ,-17.
SSX 3                                       ,XB  ,2003,Sports      ,Electronic Arts            ,0.3,0.1,0,0,0.4,92.0,87.0,E   ,5.0 
Harry Potter: Quidditch World Cup           ,GBA ,2003,Sports      ,Electronic Arts            ,0.3,0.1,0,0,0.4,53.0,83.0,E   ,-30.
Warcraft III: The Frozen Throne             ,PC  ,2003,Strategy    ,Activision                 ,0.6,0.9,0,0.1,1.5,88.0,90  ,T   ,-2  
Fire Emblem                                 ,GBA ,2003,Strategy    ,Nintendo                   ,0.5,0.2,0.3,0,1,88.0,92.0,E   ,-4.0
Advance Wars 2: Black Hole Rising           ,GBA ,2003,Strategy    ,Nintendo                   ,0.5,0.2,0,0,0.7,89.0,94.0,E   ,-5.0
Dai-2-Ji Super Robot Taisen α              ,PS2 ,2003,Strategy    ,Banpresto                  ,0,0,0.6,0,0.6,NA  ,NA  ,NA  ,NA  
Yu-Gi-Oh! Reshef of Destruction             ,GBA ,2003,Strategy    ,Konami Digital Entertainmen,0.4,0.1,0,0,0.6,NA  ,NA  ,NA  ,NA  
Front Mission 4                             ,PS2 ,2003,Strategy    ,Square Enix                ,0.1,0.1,0.2,0,0.5,75.0,86.0,T   ,-11.
Grand Theft Auto: San Andreas               ,PS2 ,2004,Action      ,Take-Two Interactive       ,9.4,0.4,0.4,10.6,20.8,95.0,90  ,M   ,5   
Metal Gear Solid 3: Snake Eater             ,PS2 ,2004,Action      ,Konami Digital Entertainmen,1.5,0,0.8,1.9,4.2,91.0,93.0,M   ,-2.0
Spider-Man 2                                ,PS2 ,2004,Action      ,Activision                 ,1.8,1.2,0,0.4,3.4,80.0,89.0,T   ,-9.0
The Incredibles                             ,PS2 ,2004,Action      ,THQ                        ,1,1.1,0,0.3,2.4,62.0,76.0,T   ,-14.
The Incredibles                             ,GBA ,2004,Action      ,THQ                        ,1.1,0.8,0,0.1,2.1,55.0,NA  ,E   ,NA  
The Getaway: Black Monday                   ,PS2 ,2004,Action      ,Sony Computer Entertainment,0.4,1,0,0.4,1.8,57.0,76.0,M   ,-19.
Prince of Persia: Warrior Within            ,PS2 ,2004,Action      ,Ubisoft                    ,0.5,0.9,0,0.2,1.6,83.0,85.0,M   ,-2.0
Tom Clancy's Splinter Cell: Pandora Tomorrow,XB  ,2004,Action      ,Ubisoft                    ,0.8,0.6,0,0.1,1.5,93.0,86.0,T   ,7.0 
Onimusha 3: Demon Siege                     ,PS2 ,2004,Action      ,Capcom                     ,0.4,0.5,0.5,0.1,1.4,85.0,86.0,M   ,-1.0
The Legend of Zelda: The Minish Cap         ,GBA ,2004,Action      ,Nintendo                   ,0.9,0.2,0.2,0.1,1.4,89.0,90  ,E   ,-1  
Samurai Warriors                            ,PS2 ,2004,Action      ,Electronic Arts            ,0.2,0.1,1.1,0,1.4,73.0,87.0,T   ,-14.
Jet Li: Rise to Honor                       ,PS2 ,2004,Action      ,Sony Computer Entertainment,0.6,0.5,0,0.2,1.3,NA  ,NA  ,NA  ,NA  
Tom Clancy's Splinter Cell: Pandora Tomorrow,PS2 ,2004,Action      ,Ubisoft                    ,0.5,0.6,0,0.2,1.2,87.0,86.0,T   ,1.0 
Ninja Gaiden                                ,XB  ,2004,Action      ,Microsoft Game Studios     ,0.9,0.2,0.1,0,1.2,91.0,88.0,M   ,3.0 
Spider-Man 2                                ,XB  ,2004,Action      ,Activision                 ,0.8,0.3,0,0,1.1,83.0,83.0,T   ,0.0 
Spider-Man 2                                ,GBA ,2004,Action      ,Activision                 ,0.8,0.3,0,0,1.1,65.0,77.0,E   ,-12.
Harry Potter and the Prisoner of Azkaban    ,PS2 ,2004,Action      ,Electronic Arts            ,0.5,0.4,0,0.1,1,70.0,87.0,E   ,-17.
Spider-Man 2                                ,GC  ,2004,Action      ,Activision                 ,0.7,0.2,0,0,0.8,80.0,88.0,T   ,-8.0
The Incredibles                             ,GC  ,2004,Action      ,THQ                        ,0.7,0.2,0,0,0.8,63.0,71.0,T   ,-8.0
Lizzie McGuire 2: Lizzie Diaries            ,GBA ,2004,Action      ,Disney Interactive Studios ,0.6,0.2,0,0,0.8,57.0,50  ,E   ,7   
The Legend of Zelda: Four Swords Adventures ,GC  ,2004,Action      ,Nintendo                   ,0.6,0.2,0,0,0.8,86.0,72.0,E   ,14.0
Prince of Persia: Warrior Within            ,XB  ,2004,Action      ,Ubisoft                    ,0.5,0.3,0,0,0.8,83.0,75.0,M   ,8.0 
Shark Tale                                  ,PS2 ,2004,Action      ,Activision                 ,0.4,0.3,0,0.1,0.8,69.0,65.0,E   ,4.0 
Scooby-Doo 2: Monsters Unleashed            ,GBA ,2004,Action      ,THQ                        ,0.5,0.2,0,0,0.7,46.0,NA  ,E   ,NA  
Power Rangers: Dino Thunder                 ,PS2 ,2004,Action      ,THQ                        ,0.3,0.3,0,0.1,0.7,49.0,62.0,E   ,-13.
Mafia                                       ,PS2 ,2004,Action      ,Illusion Softworks         ,0.3,0.3,0,0.1,0.7,65.0,76.0,M   ,-11.
Shark Tale                                  ,GBA ,2004,Action      ,Activision                 ,0.5,0.2,0,0,0.7,63.0,90  ,E   ,-27 
Dragon Ball Z: Buu's Fury                   ,GBA ,2004,Action      ,Atari                      ,0.4,0.2,0,0,0.6,62.0,89.0,E   ,-27.
Spyro Orange: The Cortex Conspiracy         ,GBA ,2004,Action      ,Vivendi Games              ,0.4,0.1,0,0,0.6,60.0,70  ,E   ,-10 
Resident Evil Outbreak File #2              ,PS2 ,2004,Action      ,Capcom                     ,0.2,0.1,0.2,0.1,0.6,58.0,77.0,M   ,-19.
Harry Potter and the Prisoner of Azkaban    ,GBA ,2004,Action      ,Electronic Arts            ,0.4,0.1,0,0,0.5,69.0,81.0,E   ,-12.
Dynasty Warriors                            ,PSP ,2004,Action      ,Tecmo Koei                 ,0.2,0,0.3,0,0.5,62.0,73.0,T   ,-11.
Silent Hill 4: The Room                     ,PS2 ,2004,Action      ,Konami Digital Entertainmen,0.2,0.2,0,0.1,0.5,76.0,78.0,M   ,-2.0
The Adventures of Jimmy Neutron Boy Genius: ,GBA ,2004,Action      ,THQ                        ,0.4,0.1,0,0,0.5,56.0,NA  ,E   ,NA  
The Adventures of Jimmy Neutron Boy Genius: ,PS2 ,2004,Action      ,THQ                        ,0.2,0.2,0,0.1,0.5,65.0,73.0,E   ,-8.0
Spider-Man 2                                ,DS  ,2004,Action      ,Activision                 ,0.4,0,0,0,0.5,61.0,50  ,E   ,11  
Metal Gear Solid: The Twin Snakes           ,GC  ,2004,Action      ,Konami Digital Entertainmen,0.3,0.1,0.1,0,0.5,85.0,90  ,M   ,-5  
Samurai Warriors: Xtreme Legends            ,PS2 ,2004,Action      ,Tecmo Koei                 ,0,0,0.4,0,0.5,72.0,86.0,T   ,-14.
Scooby-Doo! Mystery Mayhem                  ,PS2 ,2004,Action      ,THQ                        ,0.2,0.2,0,0.1,0.5,NA  ,NA  ,NA  ,NA  
Teenage Mutant Ninja Turtles 2: Battle Nexus,PS2 ,2004,Action      ,Konami Digital Entertainmen,0.2,0.2,0,0.1,0.4,47.0,78.0,T   ,-31.
Van Helsing                                 ,PS2 ,2004,Action      ,Activision                 ,0.2,0.2,0,0.1,0.4,64.0,85.0,T   ,-21.
Power Rangers: S.P.D.                       ,GBA ,2004,Action      ,THQ                        ,0.3,0.1,0,0,0.4,NA  ,NA  ,E10+,NA  
Star Wars Trilogy: Apprentice of the Force  ,GBA ,2004,Action      ,Ubisoft                    ,0.3,0.1,0,0,0.4,60.0,NA  ,E   ,NA  
The Suffering                               ,PS2 ,2004,Action      ,Midway Games               ,0.2,0.2,0,0.1,0.4,77.0,89.0,M   ,-12.
Power Rangers: Dino Thunder                 ,GC  ,2004,Action      ,THQ                        ,0.3,0.1,0,0,0.4,49.0,NA  ,E   ,NA  
Nicktoons: Freeze Frame Frenzy              ,GBA ,2004,Action      ,THQ                        ,0.3,0.1,0,0,0.4,53.0,NA  ,E   ,NA  
Classic NES Series: The Legend of Zelda     ,GBA ,2004,Adventure   ,Nintendo                   ,0.5,0.2,0.2,0,0.9,84.0,86.0,E   ,-2.0
Metroid: Zero Mission                       ,GBA ,2004,Adventure   ,Nintendo                   ,0.6,0.2,0,0,0.8,89.0,90  ,E   ,-1  
That's So Raven                             ,GBA ,2004,Adventure   ,Disney Interactive Studios ,0.5,0.2,0,0,0.8,39.0,76.0,E   ,-37.
Classic NES Series: Zelda II: The Adventure ,GBA ,2004,Adventure   ,Nintendo                   ,0.4,0.1,0.2,0,0.7,73.0,75.0,E   ,-2.0
Strawberry Shortcake: Summertime Adventure  ,GBA ,2004,Adventure   ,Majesco Entertainment      ,0.5,0.2,0,0,0.7,NA  ,NA  ,E   ,NA  
Shrek 2: Beg for Mercy                      ,GBA ,2004,Adventure   ,Activision                 ,0.4,0.1,0,0,0.6,NA  ,NA  ,NA  ,NA  
Classic NES Series: Metroid                 ,GBA ,2004,Adventure   ,Nintendo                   ,0.3,0.1,0.1,0,0.4,58.0,86.0,E   ,-28.
Dragon Ball Z: Budokai 3                    ,PS2 ,2004,Fighting    ,Atari                      ,1.1,0.1,0.7,0,1.9,77.0,89.0,T   ,-12.
Mortal Kombat: Deception                    ,PS2 ,2004,Fighting    ,Midway Games               ,0.9,0.7,0,0.2,1.9,81.0,85.0,M   ,-4.0
Def Jam: Fight for NY                       ,PS2 ,2004,Fighting    ,Electronic Arts            ,0.9,0.7,0,0.2,1.8,83.0,89.0,M   ,-6.0
Fight Night 2004                            ,PS2 ,2004,Fighting    ,Electronic Arts            ,1.1,0.2,0,0.2,1.5,85.0,90  ,T   ,-5  
Mortal Kombat: Deception                    ,XB  ,2004,Fighting    ,Midway Games               ,0.6,0.1,0,0,0.8,81.0,88.0,M   ,-7.0
Fight Night 2004                            ,XB  ,2004,Fighting    ,Electronic Arts            ,0.5,0.1,0,0,0.7,85.0,87.0,T   ,-2.0
Fight Night Round 2004                      ,XB  ,2004,Fighting    ,Electronic Arts            ,0.5,0.2,0,0,0.7,NA  ,NA  ,NA  ,NA  
Street Fighter Anniversary Collection       ,PS2 ,2004,Fighting    ,Capcom                     ,0.3,0.2,0,0.1,0.7,78.0,87.0,T   ,-9.0
Naruto: Ultimate Ninja 2                    ,PS2 ,2004,Fighting    ,Namco Bandai Games         ,0.5,0,0,0.1,0.6,73.0,79.0,T   ,-6.0
Dragon Ball Z: Supersonic Warriors          ,GBA ,2004,Fighting    ,Atari                      ,0.4,0.1,0,0,0.5,73.0,70  ,T   ,3   
Dead or Alive Ultimate                      ,XB  ,2004,Fighting    ,Tecmo Koei                 ,0.3,0.1,0.1,0,0.5,83.0,87.0,M   ,-4.0
Godzilla: Save the Earth                    ,PS2 ,2004,Fighting    ,Atari                      ,0.2,0.2,0,0.1,0.5,62.0,87.0,T   ,-25.
WWE Day of Reckoning                        ,GC  ,2004,Fighting    ,THQ                        ,0.3,0.1,0,0,0.5,79.0,91.0,T   ,-12.
Naruto: Gekito Ninja Taisen! 3              ,GC  ,2004,Fighting    ,Tomy Corporation           ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Rumble Roses                                ,PS2 ,2004,Fighting    ,Konami Digital Entertainmen,0.2,0.1,0,0.1,0.4,66.0,85.0,M   ,-19.
Sonic Mega Collection Plus                  ,PS2 ,2004,Misc        ,Sega                       ,1.5,1.1,0,0.2,2.9,73.0,86.0,E   ,-13.
SingStar                                    ,PS2 ,2004,Misc        ,Sony Computer Entertainment,0,1.4,0,0.5,1.9,NA  ,NA  ,NA  ,NA  
2 Games in 1: Disney Princess & The Lion Kin,GBA ,2004,Misc        ,THQ                        ,1.2,0.5,0,0,1.8,NA  ,NA  ,NA  ,NA  
Mario Party 6                               ,GC  ,2004,Misc        ,Nintendo                   ,0.9,0.1,0.6,0.1,1.6,71.0,79.0,E   ,-8.0
SingStar Party                              ,PS2 ,2004,Misc        ,Sony Computer Entertainment,0,1,0,0.3,1.4,NA  ,NA  ,NA  ,NA  
Jissen Pachi-Slot Hisshouhou: Hokuto no Ken ,PS2 ,2004,Misc        ,Sammy Corporation          ,0,0,1,0,1,NA  ,NA  ,NA  ,NA  
World Championship Poker                    ,PS2 ,2004,Misc        ,Play It                    ,0.8,0,0,0.1,0.9,60.0,77.0,E   ,-17.
Sonic Mega Collection Plus                  ,XB  ,2004,Misc        ,Sega                       ,0.6,0.3,0,0,0.9,75.0,79.0,E   ,-4.0
Mario Pinball Land                          ,GBA ,2004,Misc        ,Nintendo                   ,0.5,0.2,0,0,0.7,62.0,49.0,E   ,13.0
Midway Arcade Treasures 2                   ,PS2 ,2004,Misc        ,Midway Games               ,0.3,0.3,0,0.1,0.7,74.0,NA  ,M   ,NA  
Nicktoons Collection: Game Boy Advance Video,GBA ,2004,Misc        ,Nintendo                   ,0.5,0.2,0,0,0.6,NA  ,NA  ,NA  ,NA  
SpongeBob SquarePants: Game Boy Advance Vide,GBA ,2004,Misc        ,THQ                        ,0.5,0.2,0,0,0.6,NA  ,NA  ,NA  ,NA  
Texas Hold 'Em Poker                        ,GBA ,2004,Misc        ,Majesco Entertainment      ,0.4,0.2,0,0,0.6,49.0,68.0,E   ,-19.
Yu-Gi-Oh! World Championship Tournament 2004,GBA ,2004,Misc        ,Konami Digital Entertainmen,0.4,0.1,0,0,0.6,NA  ,NA  ,NA  ,NA  
Bratz: Rock Angelz                          ,GBA ,2004,Misc        ,THQ                        ,0.4,0.1,0,0,0.5,NA  ,NA  ,E   ,NA  
Jampack Volume 11                           ,PS2 ,2004,Misc        ,Sony Computer Entertainment,0.3,0.2,0,0.1,0.5,NA  ,NA  ,NA  ,NA  
SpongeBob SquarePants: Game Boy Advance Vide,GBA ,2004,Misc        ,THQ                        ,0.4,0.1,0,0,0.5,NA  ,NA  ,NA  ,NA  
2 in 1 Combo Pack: Sonic Heroes / Super Monk,XB  ,2004,Misc        ,Sega                       ,0.4,0.1,0,0,0.5,NA  ,NA  ,NA  ,NA  
World Championship Poker                    ,XB  ,2004,Misc        ,Crave Entertainment        ,0.4,0.1,0,0,0.5,66.0,NA  ,E   ,NA  
Yu-Gi-Oh! Destiny Board Traveler            ,GBA ,2004,Misc        ,Konami Digital Entertainmen,0.3,0.1,0,0,0.5,NA  ,NA  ,NA  ,NA  
Yu-Gi-Oh! Capsule Monster Coliseum          ,PS2 ,2004,Misc        ,Konami Digital Entertainmen,0.2,0.2,0,0.1,0.4,NA  ,NA  ,NA  ,NA  
The Fairly Odd Parents: Game Boy Advance Vid,GBA ,2004,Misc        ,Nintendo                   ,0.3,0.1,0,0,0.4,NA  ,NA  ,NA  ,NA  
The Fairly Odd Parents: Game Boy Advance Vid,GBA ,2004,Misc        ,Nintendo                   ,0.3,0.1,0,0,0.4,NA  ,NA  ,NA  ,NA  
High Rollers Casino                         ,PS2 ,2004,Misc        ,Mud Duck Productions       ,0.2,0.2,0,0.1,0.4,NA  ,NA  ,E   ,NA  
Atari Anthology                             ,PS2 ,2004,Misc        ,Atari                      ,0.3,0,0,0.1,0.4,66.0,43.0,E   ,23.0
Donkey Konga 2                              ,GC  ,2004,Misc        ,Nintendo                   ,0.3,0.1,0,0,0.4,69.0,60  ,T   ,9   
Super Mario 64                              ,DS  ,2004,Platform    ,Nintendo                   ,5,3.1,1.2,1,10.3,NA  ,NA  ,NA  ,NA  
Ratchet & Clank: Up Your Arsenal            ,PS2 ,2004,Platform    ,Sony Computer Entertainment,1.3,0.7,0.3,0.2,2.6,NA  ,NA  ,NA  ,NA  
Shrek 2                                     ,PS2 ,2004,Platform    ,Activision                 ,1.1,0.7,0,0,1.9,71.0,85.0,E   ,-14.
Jak 3                                       ,PS2 ,2004,Platform    ,Sony Computer Entertainment,1.3,0.5,0,0,1.9,84.0,86.0,T   ,-2.0
Sly 2: Band of Thieves                      ,PS2 ,2004,Platform    ,Sony Computer Entertainment,0.9,0.7,0,0.2,1.8,88.0,90  ,E   ,-2  
The SpongeBob SquarePants Movie             ,PS2 ,2004,Platform    ,THQ                        ,1.1,0.5,0,0.2,1.8,75.0,90  ,E   ,-15 
Kirby & the Amazing Mirror                  ,GBA ,2004,Platform    ,Nintendo                   ,0.8,0.1,0.8,0,1.6,NA  ,NA  ,NA  ,NA  
The SpongeBob SquarePants Movie             ,GBA ,2004,Platform    ,THQ                        ,1,0.4,0,0.1,1.5,NA  ,NA  ,E   ,NA  
Classic NES Series: Super Mario Bros.       ,GBA ,2004,Platform    ,Nintendo                   ,0,0,1.4,0,1.4,84.0,86.0,E   ,-2.0
